key,cluster,membership_probability,base_correct,full_correct,n_evidence_values
question_0636,2,0.9769219089206301,True,True,11
question_0637,3,0.6878509452511199,False,True,5
question_0638,1,0.7616134281397171,False,True,9
question_0639,2,0.8997873089073868,False,False,11
question_0640,1,0.8910709585823027,False,False,8
question_0641,3,0.8530304735895478,True,True,5
question_0642,0,0.9983162393643689,False,False,10
question_0643,1,0.7038580463784847,True,True,12
question_0644,0,0.9156875814098844,False,True,10
question_0645,2,0.8510519887051236,False,False,12
question_0646,3,0.43798707184163505,True,False,11
question_0647,2,0.562785105533825,False,False,11
question_0648,1,0.9963535363817783,False,False,12
question_0649,3,0.8638381427973442,True,True,6
question_0650,1,0.9799932983070581,True,False,6
question_0651,2,0.5288360069219192,False,False,8
question_0652,2,0.5905206797710396,False,False,14
question_0653,2,0.9789700107116283,True,True,9
question_0654,3,0.948515188061669,True,True,10
question_0655,0,0.9561723683016226,False,False,10
question_0656,2,0.9590659868557428,True,True,12
question_0657,1,0.4831422137572131,True,True,13
question_0658,2,0.9667857837570057,False,False,11
question_0659,3,0.9235111546190171,False,True,8
question_0660,1,0.6383738177038487,False,False,8
question_0661,0,0.9999999835142718,True,True,10
question_0662,1,0.9998324343315564,True,True,10
question_0663,3,0.822910263616536,False,True,8
question_0664,3,0.5510954292227439,True,True,9
question_0665,3,0.6299587153748096,True,True,8
question_0666,1,0.9903564111770545,False,False,8
question_0667,1,0.9025181988747248,False,True,5
question_0668,2,0.7803487265096122,True,True,10
question_0669,1,0.5743294701671009,False,True,12
question_0670,3,0.7690463402248834,True,True,11
question_0671,1,0.878712917439421,True,True,10
question_0672,3,0.8926417273813011,True,True,7
question_0673,2,0.4626878150860318,False,False,12
question_0674,2,0.7952884210863269,False,True,9
question_0675,2,0.9143073941575993,False,False,11
question_0676,1,0.508846739996927,False,False,8
question_0677,1,0.9935433041268029,True,True,10
question_0678,3,0.7350161043625002,False,True,8
question_0679,3,0.6745278363337297,True,False,9
question_0680,1,0.9863684269251147,True,True,9
question_0681,3,0.9484485762918654,False,False,7
question_0682,2,0.9721751792779602,True,True,10
question_0683,1,0.6936015153321116,False,True,9
question_0684,2,0.9362491486349127,False,False,12
question_0685,1,0.6678158315055779,False,False,7
question_0686,2,0.622673272643707,False,True,12
question_0687,3,0.37074272761879296,False,True,10
question_0688,3,0.9356457708443734,False,False,10
question_0689,3,0.7337211350679278,False,False,8
question_0690,1,0.946154783192035,True,True,4
question_0691,1,0.9999978260442401,False,False,8
question_0692,0,0.6600831480728807,True,True,13
question_0693,2,0.7756129531981757,False,False,8
question_0694,2,0.9730598685856019,False,False,13
question_0695,0,0.9368319762853505,False,True,5
question_0696,2,0.9249546794091549,True,True,10
question_0697,0,0.9362274089756774,False,False,5
question_0698,1,0.9999991285060648,False,True,8
question_0699,3,0.6044235597461219,True,False,15
question_0700,2,0.9821825363827248,False,True,13
question_0701,2,0.7941251443065164,False,False,14
question_0702,3,0.6399127749543246,True,True,7
question_0703,1,0.48709751856898165,True,False,8
question_0704,2,0.7939373801792343,False,True,9
question_0705,1,0.8055565640103094,False,True,10
question_0706,0,0.9125117862953402,False,False,9
question_0707,3,0.702058037739837,True,True,8
question_0708,0,0.9999429719745878,False,False,11
question_0709,3,0.9076022718854363,False,False,8
question_0710,1,0.9464141546630684,False,False,11
question_0711,1,0.9971596674281789,True,True,8
question_0712,3,0.8814946281200856,False,False,7
question_0713,1,0.9997583330960462,True,True,9
question_0714,2,0.9772863876413349,False,False,11
question_0715,3,0.6680547976552711,True,True,10
question_0716,0,0.5879154656380784,True,True,10
question_0717,2,0.8663964775637479,True,False,11
question_0718,3,0.835673693473089,True,True,9
question_0719,3,0.8471325826116141,True,True,9
question_0720,2,0.9586001521784459,True,True,13
question_0721,1,0.9987602228968114,True,True,8
question_0722,1,0.9991837190444234,True,True,7
question_0723,0,0.8915965472339569,False,True,13
question_0724,2,0.5147256007507531,False,True,9
question_0725,2,0.7002877358158068,True,True,12
question_0726,1,0.9992706366761421,False,False,8
question_0727,0,0.9313313786021568,True,True,7
question_0728,2,0.9280963513411646,True,True,9
question_0729,3,0.5671585367492786,False,False,9
question_0730,2,0.9479087207924777,True,True,10
question_0731,0,0.6371854386219541,False,False,10
question_0732,1,0.4526658839060352,True,True,9
question_0733,1,0.9136675489906106,True,True,9
question_0734,3,0.8982567949106905,False,True,7
question_0735,2,0.9583450710686382,True,True,6
question_0736,3,0.559177252634897,False,False,6
question_0737,1,0.600450755323921,True,True,8
question_0738,1,0.9969767197146749,False,True,5
question_0739,1,0.4166715991379836,True,True,11
question_0740,1,0.9860214353796471,True,True,5
question_0741,3,0.46084733835236585,True,True,6
question_0742,1,0.9995874788472922,False,True,12
question_0743,2,0.6992605603112632,False,False,10
question_0744,0,0.7091901959369011,True,True,9
question_0745,3,0.7235710018269708,False,False,8
question_0746,0,0.8810876450502015,True,True,7
question_0747,3,0.5481003003192252,True,True,8
question_0748,1,0.6815292173671336,False,True,8
question_0749,3,0.8577038988215392,False,True,10
question_0750,3,0.8758536037995737,True,True,8
question_0751,3,0.536375758030172,True,True,10
question_0752,3,0.8116686790319106,True,True,8
question_0753,1,0.5707933138742446,False,True,7
question_0754,2,0.9867413121178532,True,True,12
question_0755,3,0.8982629113594374,False,False,5
question_0756,3,0.7621408007510692,False,False,6
question_0757,3,0.945960269995373,True,True,8
question_0758,1,0.9976731921648002,False,True,10
question_0759,0,0.8196870722475933,False,False,3
question_0760,0,0.9999999259105962,False,True,8
question_0761,0,0.9999682935182702,True,True,6
question_0762,0,0.999153390795856,True,True,7
question_0763,3,0.8125376461100122,False,True,9
question_0764,2,0.6463419007044686,False,True,10
question_0765,2,0.9064640061087748,True,True,12
question_0766,3,0.7775918908117556,True,True,9
question_0767,2,0.8435272462839087,False,False,6
question_0768,0,0.6329896096743342,False,True,7
question_0769,1,0.9982380032694113,True,True,10
question_0770,1,0.9089452220110983,False,False,9
question_0771,1,0.9775038284051244,False,True,9
question_0772,2,0.6561448714308421,False,False,11
question_0773,3,0.8318121907673428,True,True,10
question_0774,2,0.8453882816236357,False,False,7
question_0775,2,0.7997233588691821,True,True,13
question_0776,3,0.47741036279511867,True,True,11
question_0777,2,0.9572103877175789,True,True,11
question_0778,1,0.9999228967592432,False,True,6
question_0779,3,0.4584915015018392,True,True,9
question_0780,1,0.9999821424874163,True,True,12
question_0781,3,0.47857877279813044,True,True,8
question_0782,1,0.6627624012393416,True,True,12
question_0783,1,0.923306526912797,True,True,7
question_0784,1,0.984248457549602,False,True,9
question_0785,1,0.9872158474497987,True,True,9
question_0786,2,0.8595145836962229,True,True,11
question_0787,3,0.9304013797470686,True,True,5
question_0788,3,0.9223114449461679,True,True,10
question_0789,2,0.8484016501462744,False,False,12
question_0790,2,0.887889855878405,True,True,8
question_0791,0,0.5994125406082987,True,True,7
question_0792,3,0.9339357046620808,True,True,12
question_0793,2,0.5909861181191676,True,False,12
question_0794,3,0.9560953999334283,False,False,10
question_0795,0,0.4533361325416436,True,True,3
question_0796,2,0.800674071572173,False,False,12
question_0797,2,0.5950127225961512,True,True,10
question_0798,1,0.9818153593550865,False,False,9
question_0799,3,0.84301679147557,True,True,10
question_0800,3,0.8328401246121034,False,True,4
question_0801,3,0.9459709267894564,False,False,7
question_0802,1,0.9586868216149471,False,True,11
question_0803,1,0.9963932347578728,False,False,11
question_0804,3,0.8619018116049899,False,False,9
question_0805,1,0.9998169501948805,False,False,8
question_0806,0,0.899194129589791,True,True,10
question_0807,3,0.6825765933952902,True,True,7
question_0808,1,0.46878537466386916,False,True,6
question_0809,1,0.9404959382570701,False,True,11
question_0810,3,0.8983933711229175,True,True,8
question_0811,3,0.8684925179416629,False,True,9
question_0812,3,0.9005554046711843,False,False,4
question_0813,1,0.9945683725461939,True,True,10
question_0814,3,0.5313107106947805,False,False,8
question_0815,1,0.5045556138253614,False,True,6
question_0816,1,0.9215601698606363,False,True,10
question_0817,2,0.9549495573095382,True,True,14
question_0818,3,0.36114429882018156,True,True,8
question_0819,1,0.9990783519471788,False,False,10
question_0820,3,0.8883996411710315,False,True,8
question_0821,1,0.5650964869860858,True,True,10
question_0822,0,0.39989163257098476,True,True,12
question_0823,3,0.46855092843242885,False,True,7
question_0824,0,0.9852236830460707,False,True,4
question_0825,3,0.5304796927362162,True,True,12
question_0826,1,0.9999265025504002,False,False,10
question_0827,3,0.9514150758024187,False,False,8
question_0828,2,0.613197888517855,False,False,11
question_0829,0,0.9268815073096138,False,False,8
question_0830,2,0.946691803357164,False,False,13
question_0831,3,0.957089551985572,False,True,8
question_0832,0,0.5553807846131091,True,True,9
question_0833,3,0.8776105627423398,False,False,8
question_0834,3,0.6721188430090945,True,True,6
question_0835,2,0.5396176375480383,True,True,8
question_0836,1,0.9514553290581164,False,True,7
question_0837,3,0.945652627513228,True,True,5
question_0838,1,0.9679809711195718,False,False,6
question_0839,1,0.6645735365828067,True,True,6
question_0840,2,0.5966042242567341,True,True,11
question_0841,0,0.4805573761310858,True,True,7
question_0842,1,0.7358318918436312,False,True,9
question_0843,3,0.9118052907715556,False,False,6
question_0844,1,0.6312027883183492,True,True,10
question_0845,1,0.6661507847323445,True,True,6
question_0846,2,0.9600652724563461,True,True,11
question_0847,1,0.7873606941896956,True,True,8
question_0848,0,0.6261729835794965,False,True,6
question_0849,3,0.8925757462434127,True,True,6
question_0850,3,0.7125425779500201,False,True,7
question_0851,2,0.9779924499391079,False,True,15
question_0852,0,0.9877255044754389,True,True,4
question_0853,1,0.9822843467297524,True,True,11
question_0854,1,0.9378590125451921,False,True,8
question_0855,3,0.8765945622794518,False,False,11
question_0856,2,0.9651895007790815,True,True,10
question_0857,3,0.6598265897485622,True,True,7
question_0858,1,0.999988014516885,False,True,12
question_0859,1,0.46800157021984157,True,False,10
question_0860,2,0.6801198271196925,False,False,7
question_0861,3,0.9496309443261263,True,True,8
question_0862,0,0.9930795822951702,False,False,12
question_0863,2,0.663914073522725,True,True,8
question_0864,2,0.970248855574337,True,True,14
question_0865,2,0.6510454076359365,False,False,10
question_0866,2,0.9041906987421058,True,True,11
question_0867,2,0.9503863475433502,True,True,10
question_0868,3,0.9598386116051626,True,True,8
question_0869,3,0.8902828787992848,True,True,9
question_0870,1,0.9996718450137919,False,False,9
question_0871,3,0.4670891916004278,False,True,11
question_0872,2,0.9200331311172802,True,True,13
question_0873,2,0.8203691098778777,False,False,11
question_0874,1,0.9977789738009079,False,False,6
question_0875,1,0.889682009184836,True,True,8
question_0876,1,0.8202640101882658,True,True,10
question_0877,1,0.9522890611152912,True,True,7
question_0878,2,0.5992364042088554,True,True,10
question_0879,3,0.6316915823286691,True,True,9
question_0880,1,0.9916032325788104,False,False,7
question_0881,1,0.5077510382293183,True,True,15
question_0882,1,0.5796860737811316,False,False,9
question_0883,1,0.9964423669446458,True,True,9
question_0884,3,0.9056794893501036,True,False,6
question_0885,1,0.49927401052546955,False,False,9
question_0886,1,0.5204860153122545,False,True,8
question_0887,2,0.7586956681208363,False,False,14
question_0888,1,0.432557945907486,True,True,7
question_0889,3,0.37235023006866524,False,False,10
question_0890,1,0.9984046942268191,False,True,11
question_0891,1,0.9999999993930473,False,False,4
question_0892,3,0.5810177723531117,True,True,8
question_0893,2,0.6346576446509407,True,True,9
question_0894,1,0.7517262926588623,False,True,9
question_0895,0,0.9888389423377076,True,True,4
question_0896,1,0.9991562622114989,True,True,7
question_0897,3,0.7317911869965039,False,True,8
question_0898,3,0.8569333271346775,True,True,8
question_0899,3,0.847943401749573,True,True,9
question_0900,3,0.8970072583431556,False,False,8
question_0901,3,0.3854760091029793,True,True,5
question_0902,0,0.9895726634900444,False,True,6
question_0903,2,0.8746855966763979,False,False,10
question_0904,1,0.8344173025045436,False,False,7
question_0905,3,0.8620414267223148,False,True,7
question_0906,3,0.7096827055878058,False,True,12
question_0907,2,0.5642774933303812,True,True,11
question_0908,2,0.9598371903815951,False,False,12
question_0909,3,0.9233461592719417,False,False,9
question_0910,3,0.6851381352969234,False,False,13
question_0911,3,0.6040409771818493,False,True,13
question_0912,1,0.4362784699498022,True,True,8
question_0913,3,0.8542121534779075,True,True,15
question_0914,0,0.9865533166536373,False,True,6
question_0915,2,0.9866061213595378,True,True,9
question_0916,1,0.9992785309032245,False,True,12
question_0917,3,0.5574341904204374,False,False,11
question_0918,3,0.6933523069786465,False,False,9
question_0919,1,0.987926322170026,False,True,9
question_0920,1,0.4051777400956482,False,False,9
question_0921,2,0.7365869579805966,True,True,9
question_0922,3,0.7247325415930129,True,True,8
question_0923,0,1.0,True,True,7
question_0924,2,0.980305182362501,False,False,14
question_0925,1,0.9812929964943344,False,True,7
question_0926,3,0.7800846655830929,False,False,7
question_0927,1,0.9999993452256012,False,False,10
question_0928,3,0.4652452709317504,False,False,9
question_0929,2,0.9196180253937104,True,True,12
question_0930,0,0.6352227585871025,True,True,9
question_0931,2,0.9643234165495387,True,True,11
question_0932,3,0.7708640471411486,False,False,8
question_0933,3,0.8714966239908106,False,False,11
question_0934,1,0.9992835206724183,False,False,7
question_0935,1,0.4616840131444092,False,False,6
question_0936,3,0.9148388861581517,False,True,9
question_0937,0,0.747124575781172,True,True,12
question_0938,1,0.9797748971015948,True,True,13
question_0939,1,0.8718996142162194,False,False,11
question_0940,3,0.6352701326554709,False,False,7
question_0941,0,0.693486828420466,True,True,6
question_0942,2,0.532910202515935,False,False,10
question_0943,3,0.9729905039650786,False,False,11
question_0944,3,0.9518382497954555,True,True,11
question_0945,3,0.432978087192482,True,True,5
question_0946,1,0.7065424841817122,False,False,8
question_0947,2,0.9582086731911005,True,True,10
question_0948,3,0.7266305282109738,True,True,7
question_0949,2,0.659329644857044,True,True,14
question_0950,2,0.953120466205392,True,True,12
question_0951,1,0.9999999953716667,True,True,9
question_0952,0,0.9612487099035026,True,False,12
question_0953,3,0.9608135315302353,False,True,8
question_0954,3,0.5461479346474392,False,True,9
question_0955,1,0.9998383631167965,True,True,10
question_0956,3,0.9645148889364054,False,False,7
question_0957,3,0.9568839521530194,True,True,8
question_0958,3,0.9589494616036955,False,False,6
question_0959,2,0.9575644912789428,False,False,14
question_0960,1,0.644838540339094,False,False,8
question_0961,1,0.5558595792307249,False,False,12
question_0962,2,0.7747409375575101,False,True,9
question_0963,2,0.8118931319457373,True,True,9
question_0964,1,0.9999745485131485,True,True,8
question_0965,1,0.9396446307576886,True,True,11
question_0966,3,0.9025989744279468,False,False,6
question_0967,1,0.9999634746590279,False,False,14
question_0968,0,0.9052240801958488,True,True,11
question_0969,0,0.32845580738625046,True,True,9
question_0970,2,0.9547970803935449,True,True,11
question_0971,3,0.7703824686589045,False,True,8
question_0972,1,0.9916310987532324,True,True,8
question_0973,1,0.9999805456072618,False,True,9
question_0974,2,0.7469378291923201,True,True,11
question_0975,0,0.8623292616952642,True,True,5
question_0976,3,0.6735476160067401,False,True,10
question_0977,0,0.5355619515527824,True,True,8
question_0978,2,0.5765825848376469,False,False,9
question_0979,0,0.9999999611714693,True,True,8
question_0980,2,0.9432041431534129,False,True,9
question_0981,3,0.3184255198340311,False,True,8
question_0982,3,0.8621741531278758,False,False,4
question_0983,1,0.7978524598195099,True,True,8
question_0984,3,0.649431546481423,False,False,5
question_0985,2,0.9639325762460165,False,False,10
question_0986,2,0.7171174288427248,False,True,12
question_0987,3,0.6688729965800115,True,True,11
question_0988,1,0.44414290769987247,False,True,7
question_0989,1,0.8319070402759599,False,False,5
question_0990,0,0.6973247000374693,True,True,8
question_0991,1,0.5510697937112791,False,True,9
question_0992,1,0.9711101276185012,True,True,6
question_0993,3,0.9822564164857278,True,True,9
question_0994,1,0.9929709648277529,False,False,7
question_0995,2,0.5919985389267606,False,False,11
question_0996,3,0.8894574649976732,True,True,7
question_0997,1,0.9785282641543723,True,True,11
question_0998,1,0.9999985056731022,True,True,8
question_0999,3,0.6300100787983121,False,False,8
