key,cluster,membership_probability,base_correct,full_correct,n_evidence_values
question_0637,1,0.5612782608181528,False,True,5
question_0638,0,0.9866601086548312,False,True,9
question_0639,1,0.9835071102931362,False,False,11
question_0640,0,0.9203172202955886,False,False,8
question_0641,1,0.8955479746530486,True,True,5
question_0642,0,0.9999999996493116,False,False,10
question_0643,1,0.90167840384884,True,True,12
question_0644,0,0.9001106404450623,False,True,10
question_0645,1,0.9312178476324254,False,False,12
question_0646,1,0.8814495664474591,True,False,11
question_0647,1,0.9349126821892202,False,False,11
question_0648,1,0.5141491881497646,False,False,12
question_0649,1,0.8394496582736262,True,True,6
question_0650,1,0.5435547176367995,True,False,6
question_0651,1,0.9505716811669013,False,False,8
question_0652,1,0.9843155332182371,False,False,14
question_0653,1,0.9852022426909159,True,True,9
question_0654,1,0.9803777795856433,True,True,10
question_0655,0,0.9916664667150102,False,False,10
question_0656,1,0.9796608539303223,True,True,12
question_0657,1,0.8860993324890131,True,True,13
question_0658,1,0.9935209644054146,False,False,11
question_0659,1,0.9275085657706658,False,True,8
question_0660,0,0.9636320037657888,False,False,8
question_0661,0,1.0,True,True,10
question_0662,0,0.9723686278734306,True,True,10
question_0663,1,0.9761294000432421,False,True,8
question_0664,1,0.9688385674310752,True,True,9
question_0665,1,0.9930889984826141,True,True,8
question_0666,0,0.9048986456737774,False,False,8
question_0667,0,0.9459308307948181,False,True,5
question_0668,1,0.9227037497947127,True,True,10
question_0669,0,0.9906491251721401,False,True,12
question_0670,1,0.9366475614777159,True,True,11
question_0671,1,0.7215204887556825,True,True,10
question_0672,1,0.9239063941389796,True,True,7
question_0673,1,0.9369974133402975,False,False,12
question_0674,1,0.7587579006306915,False,True,9
question_0675,1,0.9821146765883408,False,False,11
question_0676,0,0.6089085719766861,False,False,8
question_0677,0,0.8114617564521668,True,True,10
question_0678,1,0.7788806998951249,False,True,8
question_0679,1,0.9952911382388929,True,False,9
question_0680,0,0.6546223265770603,True,True,9
question_0681,1,0.9382338755084043,False,False,7
question_0682,1,0.9875659568823126,True,True,10
question_0683,0,0.9684076728956492,False,True,9
question_0684,1,0.8807802044245371,False,False,12
question_0685,0,0.5187150677892154,False,False,7
question_0686,1,0.6984435664339951,False,True,12
question_0687,0,0.8316959090119719,False,True,10
question_0688,1,0.9007300192961823,False,False,10
question_0689,1,0.9913463474887203,False,False,8
question_0690,0,0.507067089784893,True,True,4
question_0691,0,0.9999999781246738,False,False,8
question_0692,0,0.9984972858352188,True,True,13
question_0693,1,0.8779517839501001,False,False,8
question_0694,1,0.9897172347739757,False,False,13
question_0695,0,0.9973301466205765,False,True,5
question_0696,1,0.9506598597899464,True,True,10
question_0697,0,0.9999954533537737,False,False,5
question_0698,0,0.9999999999568807,False,True,8
question_0699,1,0.9935049588591445,True,False,15
question_0700,1,0.9821668927776322,False,True,13
question_0701,1,0.993934840511392,False,False,14
question_0702,1,0.9918353752236957,True,True,7
question_0703,0,0.8599242243921691,True,False,8
question_0704,1,0.9667706399926875,False,True,9
question_0705,0,0.6187015838301728,False,True,10
question_0706,0,0.999865676801657,False,False,9
question_0707,1,0.8403928396733542,True,True,8
question_0708,0,0.9999999999988205,False,False,11
question_0709,1,0.9781333565654503,False,False,8
question_0710,1,0.6729876271991317,False,False,11
question_0711,0,0.9650597240839851,True,True,8
question_0712,1,0.9816815379039613,False,False,7
question_0713,0,0.9999330167537575,True,True,9
question_0714,1,0.9925872776296399,False,False,11
question_0715,1,0.9643195577977111,True,True,10
question_0716,0,0.8435915753611702,True,True,10
question_0717,1,0.9073230090422704,True,False,11
question_0718,1,0.9775351213816972,True,True,9
question_0719,1,0.9475996093620364,True,True,9
question_0720,1,0.974122913802057,True,True,13
question_0721,0,0.9246927429577015,True,True,8
question_0722,0,0.9997320085624419,True,True,7
question_0723,0,0.9999960240841325,False,True,13
question_0724,0,0.6810051304441679,False,True,9
question_0725,1,0.8054194099111033,True,True,12
question_0726,0,0.9717748019483498,False,False,8
question_0727,0,0.9983500571213123,True,True,7
question_0728,1,0.9799893333656117,True,True,9
question_0729,1,0.8095047263195072,False,False,9
question_0730,1,0.9394341991950936,True,True,10
question_0731,0,0.8942503958949654,False,False,10
question_0732,0,0.6070167254204346,True,True,9
question_0733,0,0.6648849961292174,True,True,9
question_0734,1,0.9680595067987219,False,True,7
question_0735,1,0.9833046050470241,True,True,6
question_0736,1,0.9879135577047747,False,False,6
question_0737,0,0.9981002949760697,True,True,8
question_0738,0,0.9606568719640194,False,True,5
question_0739,1,0.701076718230416,True,True,11
question_0740,0,0.9999259000246193,True,True,5
question_0741,1,0.9283051889820173,True,True,6
question_0742,0,0.9996102466496388,False,True,12
question_0743,1,0.9933007941217076,False,False,10
question_0744,0,0.9102898500575656,True,True,9
question_0745,1,0.873842316449287,False,False,8
question_0746,0,0.9926465373520104,True,True,7
question_0747,1,0.9769868140335806,True,True,8
question_0748,0,0.9775107956051271,False,True,8
question_0749,1,0.9590152671533176,False,True,10
question_0750,1,0.9158023557005809,True,True,8
question_0751,1,0.6914307596099132,True,True,10
question_0752,1,0.8383754689832338,True,True,8
question_0753,0,0.9588830194155219,False,True,7
question_0754,1,0.9924452942483802,True,True,12
question_0755,1,0.9042215234009581,False,False,5
question_0756,1,0.8762095585439785,False,False,6
question_0757,1,0.9847361240279604,True,True,8
question_0758,0,0.5850921308799021,False,True,10
question_0759,0,0.9840257527899262,False,False,3
question_0760,0,1.0,False,True,8
question_0761,0,0.9999999993240039,True,True,6
question_0762,0,0.9999999228837838,True,True,7
question_0763,1,0.7969689459424657,False,True,9
question_0764,1,0.8638944178889194,False,True,10
question_0765,1,0.9959744693870253,True,True,12
question_0766,1,0.8763139272548606,True,True,9
question_0767,1,0.9777891350056896,False,False,6
question_0768,0,0.9999880083761357,False,True,7
question_0769,0,0.8277577994559333,True,True,10
question_0770,0,0.8386304621110747,False,False,9
question_0771,0,0.9656484106412154,False,True,9
question_0772,1,0.8306186753607498,False,False,11
question_0773,1,0.8398014221447462,True,True,10
question_0774,1,0.9848879223902749,False,False,7
question_0775,1,0.9271560753783281,True,True,13
question_0776,1,0.9203533749766014,True,True,11
question_0777,1,0.9781837151582669,True,True,11
question_0778,0,0.9983035069885242,False,True,6
question_0779,1,0.6067246070668633,True,True,9
question_0780,0,0.9999975414280147,True,True,12
question_0781,1,0.9756380794927738,True,True,8
question_0782,1,0.6543122080123202,True,True,12
question_0783,0,0.9184872130660261,True,True,7
question_0784,0,0.9999999610511069,False,True,9
question_0785,0,0.9926072233746787,True,True,9
question_0786,1,0.8592038083282428,True,True,11
question_0787,1,0.9857518513890192,True,True,5
question_0788,1,0.9878652395805956,True,True,10
question_0789,1,0.7917094700125327,False,False,12
question_0790,1,0.9928149366341388,True,True,8
question_0791,0,0.8413712120107257,True,True,7
question_0792,1,0.9261716137072579,True,True,12
question_0793,1,0.8173464467849045,True,False,12
question_0794,1,0.9626890344362896,False,False,10
question_0795,0,0.7327570225585903,True,True,3
question_0796,1,0.9217481946321926,False,False,12
question_0797,1,0.9811256076985334,True,True,10
question_0798,0,0.9620669249030938,False,False,9
question_0799,1,0.9961805726861432,True,True,10
question_0800,1,0.8341638697350987,False,True,4
question_0801,1,0.9253170548960207,False,False,7
question_0802,0,0.7335291830215666,False,True,11
question_0803,0,0.6388068486507709,False,False,11
question_0804,1,0.9045137448382862,False,False,9
question_0805,0,0.9979538738533137,False,False,8
question_0806,0,0.9996542185766751,True,True,10
question_0807,1,0.9907869794336015,True,True,7
question_0808,0,0.7629012971173653,False,True,6
question_0809,1,0.6907602754195957,False,True,11
question_0810,1,0.905533122473368,True,True,8
question_0811,1,0.9180720609895331,False,True,9
question_0812,1,0.6758750487413886,False,False,4
question_0813,0,0.5921186814813518,True,True,10
question_0814,1,0.9760691386351917,False,False,8
question_0815,0,0.9993519783376146,False,True,6
question_0816,0,0.9715196392822596,False,True,10
question_0817,1,0.9906265720732417,True,True,14
question_0818,0,0.794170933167088,True,True,8
question_0819,0,0.999725195754074,False,False,10
question_0820,1,0.9659874215604989,False,True,8
question_0821,1,0.9053399596103929,True,True,10
question_0822,0,0.7971015229391252,True,True,12
question_0823,1,0.8860821742810967,False,True,7
question_0824,0,0.9999266930940873,False,True,4
question_0825,1,0.8277259014514734,True,True,12
question_0826,0,0.9939351359724771,False,False,10
question_0827,1,0.959054502701352,False,False,8
question_0828,1,0.9726553190639124,False,False,11
question_0829,0,0.9979465213588393,False,False,8
question_0830,1,0.9836623182493744,False,False,13
question_0831,1,0.9863026084989657,False,True,8
question_0832,0,0.8952321918419056,True,True,9
question_0833,1,0.9916087937866832,False,False,8
question_0834,0,0.6683847899467151,True,True,6
question_0835,1,0.9888978719334447,True,True,8
question_0836,0,0.6705315185268629,False,True,7
question_0837,1,0.9436988013814901,True,True,5
question_0838,0,0.9999933454622055,False,False,6
question_0839,0,0.924991061907429,True,True,6
question_0840,1,0.6414032560781614,True,True,11
question_0841,0,0.7179369362745008,True,True,7
question_0842,0,0.9510052406877281,False,True,9
question_0843,1,0.9577156045895671,False,False,6
question_0844,1,0.5152833782903496,True,True,10
question_0845,1,0.6126473842579687,True,True,6
question_0846,1,0.9943447370466294,True,True,11
question_0847,1,0.8904678288441592,True,True,8
question_0848,0,0.8929081537959203,False,True,6
question_0849,1,0.9113112623670716,True,True,6
question_0850,1,0.8621630996595586,False,True,7
question_0851,1,0.9606239345324691,False,True,15
question_0852,0,0.9998987194963543,True,True,4
question_0853,1,0.5740489705218913,True,True,11
question_0854,0,0.9817282803678017,False,True,8
question_0855,1,0.9911481941555116,False,False,11
question_0856,1,0.9910998109460399,True,True,10
question_0857,1,0.9558709832457427,True,True,7
question_0858,0,0.9999911018339037,False,True,12
question_0859,0,0.65985733187488,True,False,10
question_0860,1,0.7641439516597752,False,False,7
question_0861,1,0.9498338903474179,True,True,8
question_0862,0,0.9999999678359833,False,False,12
question_0863,1,0.7707570899074032,True,True,8
question_0864,1,0.9840981373423106,True,True,14
question_0865,1,0.8769860578711065,False,False,10
question_0866,1,0.9884122527970723,True,True,11
question_0867,1,0.9539501681010988,True,True,10
question_0868,1,0.9335547764230148,True,True,8
question_0869,1,0.992227038961921,True,True,9
question_0870,0,0.9322667190759737,False,False,9
question_0871,1,0.5453485620058729,False,True,11
question_0872,1,0.9802908726121554,True,True,13
question_0873,1,0.9890175133034135,False,False,11
question_0874,0,0.9999275212384077,False,False,6
question_0875,0,0.9999733910422537,True,True,8
question_0876,0,0.9999791916591162,True,True,10
question_0877,1,0.7604881061418052,True,True,7
question_0878,1,0.8147964606433078,True,True,10
question_0879,1,0.9819224560220667,True,True,9
question_0880,0,0.9998437884906611,False,False,7
question_0881,1,0.7145028425145833,True,True,15
question_0882,1,0.536582087387038,False,False,9
question_0883,0,0.9999386599821606,True,True,9
question_0884,1,0.9661843963939308,True,False,6
question_0885,0,0.8685931558192248,False,False,9
question_0886,1,0.5886134087177862,False,True,8
question_0887,1,0.8486247504994724,False,False,14
question_0888,0,0.7121226387242086,True,True,7
question_0889,0,0.7280735510525154,False,False,10
question_0890,0,0.9947822159858462,False,True,11
question_0891,0,1.0,False,False,4
question_0892,1,0.9780595254934857,True,True,8
question_0893,1,0.9959508994385348,True,True,9
question_0894,0,0.930207750157059,False,True,9
question_0895,0,0.9999974716791252,True,True,4
question_0896,0,0.995138880838401,True,True,7
question_0897,1,0.8887878450463981,False,True,8
question_0898,1,0.9805688062623281,True,True,8
question_0899,1,0.9814023959498097,True,True,9
question_0900,1,0.9598327735320661,False,False,8
question_0901,0,0.7899821334451065,True,True,5
question_0902,0,0.9999650944514192,False,True,6
question_0903,1,0.9936673267708355,False,False,10
question_0904,1,0.6539681186618325,False,False,7
question_0905,1,0.9569240224691762,False,True,7
question_0906,1,0.7868181297735227,False,True,12
question_0907,1,0.8553094566128234,True,True,11
question_0908,1,0.9812719373807122,False,False,12
question_0909,1,0.9229043288103644,False,False,9
question_0910,1,0.9817484315103632,False,False,13
question_0911,1,0.8592824815326747,False,True,13
question_0912,0,0.6249683957903914,True,True,8
question_0913,1,0.9924831765943141,True,True,15
question_0914,0,0.9999978176021191,False,True,6
question_0915,1,0.9953625012936371,True,True,9
question_0916,0,0.9856634513099969,False,True,12
question_0917,1,0.9484160072841537,False,False,11
question_0918,1,0.9545193944498989,False,False,9
question_0919,1,0.7058310521605959,False,True,9
question_0920,1,0.7464969082032645,False,False,9
question_0921,1,0.9465199828846941,True,True,9
question_0922,1,0.974082574339038,True,True,8
question_0923,0,1.0,True,True,7
question_0924,1,0.9815369643553683,False,False,14
question_0925,0,0.9964840411487209,False,True,7
question_0926,1,0.9734321136483847,False,False,7
question_0927,0,0.9999999397685411,False,False,10
question_0928,1,0.6759872567550573,False,False,9
question_0929,1,0.9873576739192997,True,True,12
question_0930,0,0.9887698550994438,True,True,9
question_0931,1,0.9913937289310916,True,True,11
question_0932,1,0.9871924619679273,False,False,8
question_0933,1,0.9319411438412729,False,False,11
question_0934,0,0.876245440152757,False,False,7
question_0935,1,0.6073986592005305,False,False,6
question_0936,1,0.984183675492115,False,True,9
question_0937,0,0.9278361675531743,True,True,12
question_0938,0,0.9979536965387531,True,True,13
question_0939,0,0.5771630135006692,False,False,11
question_0940,1,0.7268232498610002,False,False,7
question_0941,0,0.999994382105828,True,True,6
question_0942,1,0.8697403239192902,False,False,10
question_0943,1,0.9936515028491666,False,False,11
question_0944,1,0.9707225391994982,True,True,11
question_0945,1,0.9208884225797038,True,True,5
question_0946,0,0.5847603878626807,False,False,8
question_0947,1,0.9697248223007613,True,True,10
question_0948,1,0.7075337798818644,True,True,7
question_0949,1,0.8533392966944737,True,True,14
question_0950,1,0.9706074503968923,True,True,12
question_0951,0,0.9999999999189519,True,True,9
question_0952,0,0.9924662963277106,True,False,12
question_0953,1,0.9931984723044115,False,True,8
question_0954,1,0.9803482722060055,False,True,9
question_0955,0,0.9999999832593042,True,True,10
question_0956,1,0.98009070518547,False,False,7
question_0957,1,0.9528896798574203,True,True,8
question_0958,1,0.9631459546257277,False,False,6
question_0959,1,0.9389628458726748,False,False,14
question_0960,0,0.7463520456976741,False,False,8
question_0961,0,0.8874806444703646,False,False,12
question_0962,1,0.985961488427316,False,True,9
question_0963,1,0.9501202872038914,True,True,9
question_0964,0,0.9996025019098328,True,True,8
question_0965,1,0.6710750971537689,True,True,11
question_0966,1,0.8789298022307577,False,False,6
question_0967,0,0.9984452722852036,False,False,14
question_0968,0,0.9996771202361145,True,True,11
question_0969,1,0.5063209433197172,True,True,9
question_0970,1,0.9585076263144497,True,True,11
question_0971,1,0.8810261974214776,False,True,8
question_0972,0,0.5677562406306353,True,True,8
question_0973,0,0.999903771541742,False,True,9
question_0974,1,0.9955799780217551,True,True,11
question_0975,0,0.9848071391389362,True,True,5
question_0976,1,0.667082214352131,False,True,10
question_0977,0,0.9362840870225496,True,True,8
question_0978,1,0.9802664426539854,False,False,9
question_0979,0,1.0,True,True,8
question_0980,1,0.9772763119983529,False,True,9
question_0981,1,0.582804520512266,False,True,8
question_0982,1,0.58939005079396,False,False,4
question_0983,1,0.8614039525026298,True,True,8
question_0984,1,0.6986169130529295,False,False,5
question_0985,1,0.980442441959417,False,False,10
question_0986,1,0.9870683299057997,False,True,12
question_0987,1,0.8150490557789729,True,True,11
question_0988,0,0.7686482910447541,False,True,7
question_0989,0,0.7428154939913656,False,False,5
question_0990,0,0.9860253507692404,True,True,8
question_0991,1,0.6197667609399929,False,True,9
question_0992,0,0.7386511834583209,True,True,6
question_0993,1,0.9903891183940843,True,True,9
question_0994,0,0.9141718863359879,False,False,7
question_0995,1,0.9925600301587889,False,False,11
question_0996,1,0.8840988064753467,True,True,7
question_0997,0,0.9615388039324414,True,True,11
question_0998,0,0.9999999999935518,True,True,8
question_0999,1,0.9828077208078647,False,False,8
