id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,paraphrased_sentence,paraphrased_prompt,paraphrase_valid,paraphrase_notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,paraphrase_prediction,paraphrase_logodds,paraphrase_logprob_1,paraphrase_logprob_2,paraphrase_delta,paraphrase_flip,method_consistent,role_delta,surface_preserved,supports_original,predicted_key_type,classification_reason,negation_significant,key_confidence
27,1,-9.375000048843503,-8.578184497309849e-05,-9.375085830688477,logprobs,4,True,True,shortcut_evidence,False,1,1,The painter is at the bay,40,65,1,-5.4062497997656465,-0.004480562172830105,-5.410730361938477,3.968750249077857,False,1,-9.226562430274498,-9.925185440806672e-05,-9.226661682128906,0.14843761856900528,False,3.968750249077857,True,True,The painter is not at the bay with a color reader for the faded gelcoat beside the scratch on my boat hull.,"Scenario: The repair quote is approved. The painter is not at the bay with a color reader for the faded gelcoat beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The painter is down at the bay with a color reader for the faded gelcoat beside the scratch on my boat hull.,"Scenario: The repair quote is approved. The painter is down at the bay with a color reader for the faded gelcoat beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-16.22656230638735,-1.9361264946837764e-07,-16.2265625,-6.851562257543847,False,1,-3.0468749813735485,-0.04641487076878548,-3.093289852142334,6.328125067469955,False,True,0.5234371900738921,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
27,1,-9.375000048843503,-8.578184497309849e-05,-9.375085830688477,logprobs,4,True,True,shortcut_evidence,False,1,2,with a color reader for the faded gelcoat,66,107,1,-7.6640625507279765,-0.00047535591875202954,-7.6645379066467285,1.710937498115527,False,1,-12.210937545064553,-5.676981345459353e-06,-12.210943222045898,-2.8359374962210495,False,2.8359374962210495,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
27,1,-9.375000048843503,-8.578184497309849e-05,-9.375085830688477,logprobs,4,True,True,shortcut_evidence,False,1,3,beside the scratch on my boat hull.,108,143,1,-15.382812902450667,-5.512236498361744e-07,-15.382813453674316,-6.007812853607163,False,1,-20.265625,0.0,-20.265625,-10.890624951156497,False,10.890624951156497,True,True,The painter is at the bay with a color reader for the faded gelcoat not beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?,"Scenario: The repair quote is approved. The painter is at the bay with a color reader for the faded gelcoat not beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The painter is at the bay with a color reader for the faded gelcoat next to the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?,"Scenario: The repair quote is approved. The painter is at the bay with a color reader for the faded gelcoat next to the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-12.249999568205112,-5.200166469876422e-06,-12.250004768371582,-2.8749995193616087,False,1,-10.101562785228452,-4.263011578586884e-05,-10.101605415344238,-0.726562736384949,False,True,2.1484367829766597,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.4791665865602681
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,0,The rental yard has a car dolly reserved,10,50,1,-1.2187499701976776,-0.25897350907325745,-1.477723479270935,3.468750041909516,False,1,-0.9687500596046448,-0.3217625021934509,-1.2905125617980957,3.7187499525025487,False,3.7187499525025487,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,1,for me,51,57,2,1.7812499701976776,-1.9369088411331177,-0.15565887093544006,6.468749982304871,True,1,-6.781250013853423,-0.0011358122574165463,-6.78238582611084,-2.09375000174623,False,8.468749982304871,True,True,"Scenario: The rental yard has a car dolly reserved not for me, but they release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly reserved not for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The rental yard has a car dolly reserved in my name, but they release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly reserved in my name, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,4.937499940395355,-4.944646835327148,-0.007146894931793213,9.624999952502549,True,2,1.7499999552965164,-1.9102240800857544,-0.16022412478923798,6.43749996740371,True,True,3.187499985098839,,True,constraint_key,negation flips the answer,True,1.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,2,but they release it only,59,83,2,1.546875,-1.7398993968963623,-0.1930243968963623,6.2343750121071935,True,1,-2.749999925494194,-0.06196768581867218,-2.811967611312866,1.9375000866129994,False,8.234375012107193,True,True,"Scenario: The rental yard has a car dolly reserved for me, but they do not release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly reserved for me, but they do not release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The rental yard has a car dolly reserved for me, yet they will only hand it over after attaching it to my truck and confirming the dolly lights respond.","Scenario: The rental yard has a car dolly reserved for me, yet they will only hand it over after attaching it to my truck and confirming the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,1.7187499552965164,-1.8836625814437866,-0.1649126261472702,6.40624996740371,True,1,-4.3281248873099685,-0.013106458820402622,-4.341231346130371,0.359375124797225,False,True,6.046874842606485,,True,constraint_key,negation flips the answer,True,1.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,3,after connecting it,84,103,1,-1.9218749850988388,-0.1365676075220108,-2.0584425926208496,2.7656250270083547,False,1,-1.2968749701976776,-0.24167874455451965,-1.5385537147521973,3.390625041909516,False,3.390625041909516,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,4,to my truck,104,115,1,-0.5625,-0.45093727111816406,-1.013437271118164,4.1250000121071935,False,1,-0.09375,-0.6473703980445862,-0.7411203980445862,4.5937500121071935,False,4.5937500121071935,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,5,and watching the dolly lights respond.,116,154,2,0.6562500596046448,-1.0741660594940186,-0.4179159998893738,5.343750071711838,True,1,-5.453124852851033,-0.004274038597941399,-5.457398891448975,-0.7656248407438397,False,7.343750071711838,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-4.6875000121071935,-0.009167659096419811,-4.696667671203613,logprobs,7,True,True,shortcut_evidence,False,1,6,The contract counter is at the front office.,155,199,1,-3.7812499571591616,-0.022538943216204643,-3.803788900375366,0.9062500549480319,False,2,1.6250000149011612,-1.8047447204589844,-0.17974470555782318,6.312500027008355,True,8.312500027008355,True,True,The contract counter is not at the front office.,"Scenario: The rental yard has a car dolly reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is not at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The contract counter is located in the front office.,"Scenario: The rental yard has a car dolly reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is located in the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.4218750335276127,-0.032130684703588486,-3.454005718231201,1.2656249785795808,False,2,2.9062501043081284,-2.9594879150390625,-0.05323781073093414,7.593750116415322,True,True,-6.328125137835741,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",False,0.21093749642993012
29,2,11.812500164358426,-11.812507629394531,-7.465036105713807e-06,logprobs,4,True,True,shortcut_evidence,False,2,0,The recovery report is filled out.,10,44,2,15.351562187183674,-15.3515625,-3.128163257315464e-07,3.5390620228252487,False,2,9.52343719064811,-9.523510932922363,-7.374227425316349e-05,-2.2890629737103154,False,3.5390620228252487,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
29,2,11.812500164358426,-11.812507629394531,-7.465036105713807e-06,logprobs,4,True,True,shortcut_evidence,False,2,1,The officer is at the evidence-lot gate,45,84,2,4.609375079162419,-4.619284152984619,-0.009909073822200298,-7.203125085196007,False,2,8.359375074345735,-8.359612464904785,-0.00023739055905025452,-3.4531250900126906,False,7.203125085196007,True,True,The officer is not at the evidence-lot gate to confirm the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is not at the evidence-lot gate to confirm the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The officer is positioned at the evidence-lot gate to verify the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is positioned at the evidence-lot gate to verify the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,5.015625067055225,-5.0222368240356445,-0.006611756980419159,-6.7968750973032,False,2,15.328124687183674,-15.328125,-3.128163257315464e-07,3.5156245228252487,False,True,3.2812505744779514,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
29,2,11.812500164358426,-11.812507629394531,-7.465036105713807e-06,logprobs,4,True,True,shortcut_evidence,False,2,2,to confirm the VIN on my dirt bike,85,119,2,0.9062500298023224,-1.245602011680603,-0.33935198187828064,-10.906250134556103,False,2,8.531249830382876,-8.531447410583496,-0.0001975802006199956,-3.2812503339755494,False,10.906250134556103,True,True,The officer is at the evidence-lot gate to not confirm the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to not confirm the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The officer is at the evidence-lot gate to verify the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to verify the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,6.234375002793968,-6.236334800720215,-0.00195979792624712,-5.578125161564458,False,2,16.39062480638735,-16.390625,-1.9361264946837764e-07,4.578124642028925,False,True,1.0000005195355328,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.9296875269274096
29,2,11.812500164358426,-11.812507629394531,-7.465036105713807e-06,logprobs,4,True,True,shortcut_evidence,False,2,3,before closing the case.,120,144,2,7.093750175554305,-7.094580173492432,-0.0008299979381263256,-4.71874998880412,False,2,13.046874568070052,-13.046876907348633,-2.339278580620885e-06,1.2343744037116267,False,4.71874998880412,True,True,The officer is at the evidence-lot gate to confirm the VIN on my dirt bike before not closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to confirm the VIN on my dirt bike before not closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Negated only the target span by inserting 'not' before 'closing' while preserving all other content.,The officer is at the evidence-lot gate to confirm the VIN on my dirt bike prior to closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to confirm the VIN on my dirt bike prior to closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.492187807598384,-8.492393493652344,-0.00020568605395965278,-3.3203123567600414,False,2,4.296874945051968,-4.310394763946533,-0.013519818894565105,-7.515625219306457,False,True,-4.195312862546416,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.5533853927933402
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,0,I am adding a microphone stand,10,40,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,1,to the equipment list.,41,63,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,2,The barcode tag must wrap around the pole,64,105,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,3,before staff scan it.,106,127,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
31,1,-2.5625000447034836,-0.07428403198719025,-2.636784076690674,logprobs,5,True,True,shortcut_evidence,False,1,0,The county lake office printed my annual trailer pass,10,63,1,-4.390624795109034,-0.012316908687353134,-4.402941703796387,-1.82812475040555,False,1,-7.312499812163878,-0.000668713531922549,-7.313168525695801,-4.749999767460395,False,4.749999767460395,True,True,"Scenario: The county lake office did not print my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane.","Scenario: The county lake office did not print my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The county lake office has issued my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane.","Scenario: The county lake office has issued my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,1.3281250596046448,-1.5631763935089111,-0.23505133390426636,3.8906251043081284,True,1,-8.820312439987902,-0.00014978687977418303,-8.820462226867676,-6.257812395284418,False,True,-2.3671872909762897,,True,constraint_key,negation flips the answer,True,0.648437517384688
31,1,-2.5625000447034836,-0.07428403198719025,-2.636784076690674,logprobs,5,True,True,shortcut_evidence,False,1,1,but the attendant puts the decal on only,65,105,2,0.015625,-0.7009903192520142,-0.6853653192520142,2.5781250447034836,True,1,-4.45312506146729,-0.011575637385249138,-4.464700698852539,-1.8906250167638063,False,4.578125044703484,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
31,1,-2.5625000447034836,-0.07428403198719025,-2.636784076690674,logprobs,5,True,True,shortcut_evidence,False,1,2,after comparing it,106,124,2,2.2968750298023224,-2.3927056789398193,-0.09583064913749695,4.859375074505806,True,1,-4.687500137835741,-0.009168487042188644,-4.69666862487793,-2.1250000931322575,False,6.859375074505806,True,True,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only without comparing it to the trailer plate at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only without comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Replaced the target span 'after comparing it' with 'without comparing it' to introduce negation while preserving all other content.,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only once they have checked it against the trailer plate at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only once they have checked it against the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,3.687499899417162,-3.712226390838623,-0.024726491421461105,6.2499999441206455,True,1,-6.593749830266461,-0.0013682155404239893,-6.595118045806885,-4.031249785562977,False,True,2.2187501585576683,,True,constraint_key,negation flips the answer,True,1.0
31,1,-2.5625000447034836,-0.07428403198719025,-2.636784076690674,logprobs,5,True,True,shortcut_evidence,False,1,3,to the trailer plate at the ramp lane.,125,163,2,1.3906249850988388,-1.6129039525985718,-0.22227896749973297,3.9531250298023224,True,1,-3.5000000465661287,-0.029756737872958183,-3.529756784439087,-0.9375000018626451,False,5.953125029802322,True,True,"Scenario: The county lake office printed my annual trailer pass, but the attendant does not put the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot.","Scenario: The county lake office printed my annual trailer pass, but the attendant does not put the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it with the trailer plate while at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it with the trailer plate while at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-4.046875182539225,-0.01732664927840233,-4.064201831817627,-1.484375137835741,False,1,-3.359374899417162,-0.034166913479566574,-3.3935418128967285,-0.7968748547136784,False,True,0.6875002831220627,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",False,0.24739585630595684
31,1,-2.5625000447034836,-0.07428403198719025,-2.636784076690674,logprobs,5,True,True,shortcut_evidence,False,1,4,The cashier window is right by the parking lot.,164,211,1,-2.312499985098839,-0.09441329538822174,-2.4069132804870605,0.2500000596046448,False,1,-3.796875024214387,-0.02219388447701931,-3.8190689086914062,-1.2343749795109034,False,1.2343749795109034,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,0,The parts store offered,10,33,1,-2.3906250298023224,-0.08761927485466003,-2.4782443046569824,3.515624977182597,False,1,-4.390625113621354,-0.012323742732405663,-4.40294885635376,1.5156248933635652,False,3.515624977182597,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,1,to print a code report for my rough idle,34,74,1,-2.546875022351742,-0.07541058212518692,-2.6222856044769287,3.3593749846331775,False,1,-6.343749977066182,-0.0017605057219043374,-6.345510482788086,-0.4374999700812623,False,3.3593749846331775,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,2,but the clerk said the reader has,76,109,1,-0.078125,-0.6548478007316589,-0.7329728007316589,5.828125006984919,False,1,-5.218750058207661,-0.005400122608989477,-5.22415018081665,0.6874999487772584,False,5.828125006984919,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader does not have to be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader does not have to be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Only the target span was minimally negated by changing 'has' to 'does not have'; all other content preserved.,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk mentioned that the reader must be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk mentioned that the reader must be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.6562500149011612,-0.17467020452022552,-1.8309202194213867,4.249999992083758,False,1,-4.828124883584678,-0.007972833700478077,-4.836097717285156,1.0781251234002411,False,True,3.171874868683517,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.7083333320139596
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,3,to be plugged in,110,126,1,-0.8437500596046448,-0.3577417731285095,-1.2014918327331543,5.0624999473802745,False,1,-4.171875001862645,-0.015310285612940788,-4.187185287475586,1.7343750051222742,False,5.0624999473802745,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to not be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to not be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be connected while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be connected while the engine is running in their parking spot.
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.7656249701976776,-0.15792647004127502,-1.9235514402389526,4.140625036787242,False,2,4.874999878462404,-4.882606029510498,-0.007606151048094034,10.781249885447323,True,True,-6.640624848660082,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.6901041727978736
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,4,while the engine is running in their parking spot.,127,177,1,-1.0781249701976776,-0.29284361004829407,-1.3709685802459717,4.828125036787242,False,1,-5.093750160187483,-0.0061200447380542755,-5.099870204925537,0.8124998467974365,False,4.828125036787242,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in while the engine is not running in their parking spot. Should I walk to the store or drive the car there?","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in while the engine is not running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in as the engine runs in their parking spot. Should I walk to the store or drive the car there?","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in as the engine runs in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.671875063329935,-0.025111135095357895,-3.696986198425293,2.2343749436549842,False,1,-3.9843747839331627,-0.018433310091495514,-4.002808094024658,1.9218752230517566,False,True,0.3124997206032276,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.3723958239424974
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,0,I am checking in a display light stand.,10,49,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,1,The fixture tag must be attached,50,82,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,2,to the stand base,83,100,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
