id,prediction_original,original_logprob_1,original_logprob_2,original_prob_1,original_prob_2,probability_method,n_spans,n_delete_uncertain,n_delete_option_flips,n_informative_deletions,n_valid_negations,predicted_hallucination,decision,correct_option_eval_only,true_hallucination,candidate_index,candidate_text,span_start,span_end,deleted_prompt,delete_prediction,delete_logprob_1,delete_logprob_2,delete_logprob_3,delete_prob_1,delete_prob_2,delete_prob_3,delete_choice_margin,delete_uncertain,delete_person_flip,delete_same_as_original,delete_flip,deletion_stage_pass,deletion_stage_reason,selected_for_negation,negated_sentence,negated_prompt,rewrite_valid,negation_notes,negation_prediction,negation_logprob_1,negation_logprob_2,negation_logprob_3,negation_prob_1,negation_prob_2,negation_prob_3,negation_choice_margin,negation_uncertain,negation_person_flip,negation_same_as_original,negation_flip,method_consistent,error
31,2,-1.2992829841302609,-0.3184537311185346,0.2727272727272727,0.7272727272727273,sampling,5,0,2,2,2,True,negation_nonflip,1,True,3,to the trailer plate at the ramp lane.,125,163,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.0560526742493137,-0.496436886313891,-3.1354942159291497,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.5596157879354227,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
31,2,-1.2992829841302609,-0.3184537311185346,0.2727272727272727,0.7272727272727273,sampling,5,0,2,2,2,True,negation_nonflip,1,True,4,The cashier window is right by the parking lot.,164,211,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.4274440148269396,-1.1895840668738362,-3.1354942159291497,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.7621400520468966,False,True,False,True,True,delete_person_flip,True,The cashier window is not right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is not right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Negated the proposition that the cashier window's location is adjacent to the parking lot using minimal grammatical change (adding 'not').,1,-0.45198512374305727,-1.0116009116784799,,0.6363636363636364,0.36363636363636365,,0.5596157879354227,False,True,False,True,True,
32,1,-0.6061358035703156,-0.7884573603642702,0.5454545454545454,0.45454545454545453,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,0,The parts store offered,10,33,"Scenario to print a code report for my rough idle, but the clerk said the reader has to be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
32,1,-0.6061358035703156,-0.7884573603642702,0.5454545454545454,0.45454545454545453,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,1,to print a code report for my rough idle,34,74,"Scenario: The parts store offered but the clerk said the reader has to be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.24512245803298496,-1.749199854809259,-3.1354942159291497,0.782608695652174,0.17391304347826086,0.043478260869565216,1.5040773967762742,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
32,1,-0.6061358035703156,-0.7884573603642702,0.5454545454545454,0.45454545454545453,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,2,but the clerk said the reader has,76,109,"Scenario: The parts store offered to print a code report for my rough idle to be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.19105523676270922,-2.03688192726104,-3.1354942159291497,0.8260869565217391,0.13043478260869565,0.043478260869565216,1.845826690498331,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
32,1,-0.6061358035703156,-0.7884573603642702,0.5454545454545454,0.45454545454545453,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,3,to be plugged in,110,126,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.13976194237515874,-2.4423470353692043,-3.1354942159291497,0.8695652173913043,0.08695652173913043,0.043478260869565216,2.3025850929940455,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
32,1,-0.6061358035703156,-0.7884573603642702,0.5454545454545454,0.45454545454545453,sampling,5,0,0,0,0,False,no_informative_deletion,1,False,4,while the engine is running in their parking spot.,127,177,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.6505875661411494,-0.832909122935104,-3.1354942159291497,0.5217391304347826,0.43478260869565216,0.043478260869565216,0.18232155679395456,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
33,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,0,0,0,False,no_informative_deletion,2,False,0,I am checking in a display light stand.,10,49,"Scenario The fixture tag must be attached to the stand base before staff move it inside. What should I bring to tech intake?
Option1: Only the fixture tag
Option2: The display light stand with the fixture tag attached
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.09097177820572676,-3.1354942159291497,0.043478260869565216,0.9130434782608695,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
33,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,0,0,0,False,no_informative_deletion,2,False,1,The fixture tag must be attached,50,82,"Scenario: I am checking in a display light stand. to the stand base before staff move it inside. What should I bring to tech intake?
Option1: Only the fixture tag
Option2: The display light stand with the fixture tag attached
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.09097177820572676,-3.1354942159291497,0.043478260869565216,0.9130434782608695,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
33,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,0,0,0,False,no_informative_deletion,2,False,2,to the stand base,83,100,"Scenario: I am checking in a display light stand. The fixture tag must be attached before staff move it inside. What should I bring to tech intake?
Option1: Only the fixture tag
Option2: The display light stand with the fixture tag attached
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.09097177820572676,-3.1354942159291497,0.043478260869565216,0.9130434782608695,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
33,2,-3.0910424533583156,-0.04652001563489282,0.045454545454545456,0.9545454545454546,sampling,4,0,0,0,0,False,no_informative_deletion,2,False,3,before staff move it inside.,101,129,"Scenario: I am checking in a display light stand. The fixture tag must be attached to the stand base What should I bring to tech intake?
Option1: Only the fixture tag
Option2: The display light stand with the fixture tag attached
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.09097177820572676,-3.1354942159291497,0.043478260869565216,0.9130434782608695,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
34,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,0,I am returning a museum pass pouch.,10,45,"Scenario The return label must be on the pouch before staff scan the return. What should I hand to staff?
Option1: The pouch with the label attached
Option2: Only the return label
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
34,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,1,The return label must be on the pouch,46,83,"Scenario: I am returning a museum pass pouch. before staff scan the return. What should I hand to staff?
Option1: The pouch with the label attached
Option2: Only the return label
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
34,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,3,0,0,0,0,False,no_informative_deletion,1,False,2,before staff scan the return.,84,113,"Scenario: I am returning a museum pass pouch. The return label must be on the pouch What should I hand to staff?
Option1: The pouch with the label attached
Option2: Only the return label
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
35,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,0,I am checking in a portable lectern.,10,46,"Scenario The room-number tag must be attached to the underside shelf before staff move it inside. What should I bring to conference intake?
Option1: The portable lectern with the room-number tag attached
Option2: Only the room-number tag
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
35,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,1,The room-number tag must be attached,47,83,"Scenario: I am checking in a portable lectern. to the underside shelf before staff move it inside. What should I bring to conference intake?
Option1: The portable lectern with the room-number tag attached
Option2: Only the room-number tag
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
35,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,2,to the underside shelf,84,106,"Scenario: I am checking in a portable lectern. The room-number tag must be attached before staff move it inside. What should I bring to conference intake?
Option1: The portable lectern with the room-number tag attached
Option2: Only the room-number tag
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
35,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,3,before staff move it inside.,107,135,"Scenario: I am checking in a portable lectern. The room-number tag must be attached to the underside shelf What should I bring to conference intake?
Option1: The portable lectern with the room-number tag attached
Option2: Only the room-number tag
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
36,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,2,2,2,True,negation_nonflip,1,False,0,I am documenting a train cancellation for payroll.,10,60,"Scenario The office scans proof pages, while the rail agency requires the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.09097177820572676,-3.1354942159291497,0.043478260869565216,0.9130434782608695,0.043478260869565216,3.044522437723423,False,True,False,True,True,delete_person_flip,True,"Scenario: I am not documenting a train cancellation for payroll. The office scans proof pages, while the rail agency requires the original paper ticket for the refund.","Scenario: I am not documenting a train cancellation for payroll. The office scans proof pages, while the rail agency requires the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,The negation 'not' was inserted immediately before the verb 'documenting' to minimally negate the target proposition while preserving all other entities and facts.,1,-0.04652001563489282,-3.0910424533583156,,0.9545454545454546,0.045454545454545456,,3.044522437723423,False,False,True,False,True,
36,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,2,2,2,True,negation_nonflip,1,False,1,The office scans proof pages,61,89,"Scenario: I am documenting a train cancellation for payroll. while the rail agency requires the original paper ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.496436886313891,-1.0560526742493137,-3.1354942159291497,0.6086956521739131,0.34782608695652173,0.043478260869565216,0.5596157879354227,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
36,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,2,2,2,True,negation_nonflip,1,False,2,while the rail agency requires the original paper,91,140,"Scenario: I am documenting a train cancellation for payroll. The office scans proof pages ticket for the refund. What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.24512245803298496,-1.749199854809259,-3.1354942159291497,0.782608695652174,0.17391304347826086,0.043478260869565216,1.5040773967762742,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
36,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,2,2,2,True,negation_nonflip,1,False,3,ticket for the refund.,141,163,"Scenario: I am documenting a train cancellation for payroll. The office scans proof pages, while the rail agency requires the original paper What should I submit to payroll?
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-0.9382696385929302,-0.570544858467613,-3.1354942159291497,0.391304347826087,0.5652173913043478,0.043478260869565216,0.3677247801253172,False,True,False,True,True,delete_person_flip,True,"The office scans proof pages, while the rail agency requires the original paper ticket not for the refund.","Scenario: I am documenting a train cancellation for payroll. The office scans proof pages, while the rail agency requires the original paper ticket not for the refund.
Option1: A copy of the paper ticket
Option2: The original paper ticket
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,Minimal negation applied to the prepositional phrase indicating purpose.,2,-1.2992829841302609,-0.3184537311185346,,0.2727272727272727,0.7272727272727273,,0.9808292530117263,False,True,False,True,True,
37,2,-0.8938178760220964,-0.5260930958967791,0.4090909090909091,0.5909090909090909,sampling,5,1,1,2,2,True,negation_nonflip,1,True,0,I am updating my film-editing suite account.,10,54,"Scenario The media manager scans paper proof and discards it, while the suite badge must remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.0560526742493137,-0.496436886313891,-3.1354942159291497,0.34782608695652173,0.6086956521739131,0.043478260869565216,0.5596157879354227,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
37,2,-0.8938178760220964,-0.5260930958967791,0.4090909090909091,0.5909090909090909,sampling,5,1,1,2,2,True,negation_nonflip,1,True,1,The media manager scans paper proof,55,90,"Scenario: I am updating my film-editing suite account. discards it, while the suite badge must remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-3.1354942159291497,-0.3629054936893685,-1.3437347467010947,0.043478260869565216,0.6956521739130435,0.2608695652173913,0.9808292530117262,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
37,2,-0.8938178760220964,-0.5260930958967791,0.4090909090909091,0.5909090909090909,sampling,5,1,1,2,2,True,negation_nonflip,1,True,2,and discards it,91,106,"Scenario: I am updating my film-editing suite account. The media manager scans paper proof while the suite badge must remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",2,-1.749199854809259,-0.24512245803298496,-3.1354942159291497,0.17391304347826086,0.782608695652174,0.043478260869565216,1.5040773967762742,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
37,2,-0.8938178760220964,-0.5260930958967791,0.4090909090909091,0.5909090909090909,sampling,5,1,1,2,2,True,negation_nonflip,1,True,3,while the suite badge must remain active on,108,151,"Scenario: I am updating my film-editing suite account. The media manager scans paper proof and discards it my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",3,-1.0560526742493137,-2.4423470353692043,-0.570544858467613,0.34782608695652173,0.08695652173913043,0.5652173913043478,0.48550781578170066,True,False,False,True,True,delete_uncertain,True,"The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard.","Scenario: I am updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negated the modal verb 'must' to 'must not' to negate the proposition that the badge remains active, preserving all other entities and facts.",2,-3.0910424533583156,-0.04652001563489282,,0.045454545454545456,0.9545454545454546,,3.044522437723423,False,False,True,False,True,
37,2,-0.8938178760220964,-0.5260930958967791,0.4090909090909091,0.5909090909090909,sampling,5,1,1,2,2,True,negation_nonflip,1,True,4,my lanyard.,152,163,"Scenario: I am updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must remain active on What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.3629054936893685,-1.3437347467010947,-3.1354942159291497,0.6956521739130435,0.2608695652173913,0.043478260869565216,0.9808292530117262,False,True,False,True,True,delete_person_flip,True,"The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard. What should I submit to the media manager?","Scenario: I am updating my film-editing suite account. The media manager scans paper proof and discards it, while the suite badge must not remain active on my lanyard. What should I submit to the media manager?
Option1: A paper copy of the suite badge
Option2: The physical suite badge
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
You must choose Option1 or Option2. Output only 1 or 2; never output 3.",True,"Negated 'must remain' to 'must not remain' to minimally negate the proposition that the badge stays on the lanyard, preserving all other entities and context.",2,-3.0910424533583156,-0.04652001563489282,,0.045454545454545456,0.9545454545454546,,3.044522437723423,False,False,True,False,True,
38,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,0,The stone-shop receipt is checked.,10,44,"Scenario The loader is at the rear dock to place the countertop slab onto the padded rack in my truck. What should I bring to the rear dock?
Option1: Bring my truck to the rear dock
Option2: Walk to the rear dock without my truck
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
38,1,-0.04652001563489282,-3.0910424533583156,0.9545454545454546,0.045454545454545456,sampling,4,0,0,0,0,False,no_informative_deletion,1,False,1,The loader is at the rear dock,45,75,"Scenario: The stone-shop receipt is checked. to place the countertop slab onto the padded rack in my truck. What should I bring to the rear dock?
Option1: Bring my truck to the rear dock
Option2: Walk to the rear dock without my truck
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.

Evaluation answer protocol (this overrides earlier answer wording):
1 = Option1
2 = Option2
3 = after the deletion, the remaining scenario does not determine either Option1 or Option2
Output only 1, 2, or 3.",1,-0.09097177820572676,-3.1354942159291497,-3.1354942159291497,0.9130434782608695,0.043478260869565216,0.043478260869565216,3.044522437723423,False,False,True,False,False,deletion neither uncertain nor option flip,False,,,,deletion neither uncertain nor option flip,,,,,,,,,,,,,,
