id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,paraphrased_sentence,paraphrased_prompt,paraphrase_valid,paraphrase_notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,paraphrase_prediction,paraphrase_logodds,paraphrase_logprob_1,paraphrase_logprob_2,paraphrase_delta,paraphrase_flip,method_consistent,role_delta,surface_preserved,supports_original,predicted_key_type,classification_reason,negation_significant,key_confidence
27,1,-9.398437667958206,-8.375538163818419e-05,-9.398521423339844,logprobs,4,True,True,shortcut_evidence,False,1,1,The painter is at the bay,40,65,1,-9.328124810621375,-8.983476436696947e-05,-9.328214645385742,0.07031285733683035,False,1,-9.97656290465602,-4.727905979962088e-05,-9.97661018371582,-0.5781252366978151,False,0.5781252366978151,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
27,1,-9.398437667958206,-8.375538163818419e-05,-9.398521423339844,logprobs,4,True,True,shortcut_evidence,False,1,2,with a color reader for the faded gelcoat,66,107,1,-3.4531250949949026,-0.03116169013082981,-3.4842867851257324,5.945312572963303,False,1,-12.210937545064553,-5.676981345459353e-06,-12.210943222045898,-2.8124998771063474,False,5.945312572963303,True,True,The painter is at the bay without a color reader for the faded gelcoat beside the scratch on my boat hull.,"Scenario: The repair quote is approved. The painter is at the bay without a color reader for the faded gelcoat beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The painter is at the bay equipped with a color reader to match the faded gelcoat beside the scratch on my boat hull.,"Scenario: The repair quote is approved. The painter is at the bay equipped with a color reader to match the faded gelcoat beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-6.562499775667675,-0.0014140465063974261,-6.563913822174072,2.8359378922905307,False,1,-6.945312680036295,-0.0009644615347497165,-6.946277141571045,2.4531249879219104,False,True,0.38281290436862037,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
27,1,-9.398437667958206,-8.375538163818419e-05,-9.398521423339844,logprobs,4,True,True,shortcut_evidence,False,1,3,beside the scratch on my boat hull.,108,143,1,-14.937500402450667,-5.512236498361744e-07,-14.937500953674316,-5.539062734492461,False,1,-19.10937480638735,-1.9361264946837764e-07,-19.109375,-9.710937138429145,False,9.710937138429145,True,True,The painter is at the bay with a color reader for the faded gelcoat not beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?,"Scenario: The repair quote is approved. The painter is at the bay with a color reader for the faded gelcoat not beside the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Inserted 'not' before the target span while preserving all other text.,The painter is at the bay with a color reader for the faded gelcoat next to the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?,"Scenario: The repair quote is approved. The painter is at the bay with a color reader for the faded gelcoat next to the scratch on my boat hull. Should I bring the boat to the bay or walk to the bay without it?
Option1: Bring the boat to the bay
Option2: Walk to the bay without the boat
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-9.265625049294613,-9.531813702778891e-05,-9.26572036743164,0.13281261866359273,False,1,-11.44531242613084,-1.1517960956552997e-05,-11.445323944091797,-2.0468747581726348,False,True,-1.914062139509042,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",False,0.2951391525857617
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,0,The rental yard has a car dolly reserved,10,50,2,0.0625,-0.7248855829238892,-0.6623855829238892,5.43750007962808,True,1,-1.7812499701976776,-0.15565887093544006,-1.9369088411331177,3.5937501094304025,False,7.43750007962808,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,1,for me,51,57,2,1.2343749701976776,-1.489804983139038,-0.2554300129413605,6.609375049825758,True,1,-3.750000098720193,-0.023245712742209435,-3.7732458114624023,1.6249999809078872,False,8.609375049825758,True,True,"Scenario: The rental yard has a car dolly not reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly not reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The rental yard has a car dolly reserved on my behalf, but they release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly reserved on my behalf, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,3.500000100582838,-3.5297505855560303,-0.029750484973192215,8.875000180210918,True,2,2.687500052154064,-2.753335475921631,-0.06583542376756668,8.062500131782144,True,True,0.8125000484287739,,True,constraint_key,negation flips the answer,True,1.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,2,but they release it only,59,83,2,1.7968750596046448,-1.9502966403961182,-0.1534215807914734,7.171875139232725,True,1,-4.171874809078872,-0.015305710025131702,-4.187180519104004,1.203125270549208,False,9.171875139232725,True,True,"Scenario: The rental yard has a car dolly reserved for me, but they do not release it only after connecting it to my truck and watching the dolly lights respond.","Scenario: The rental yard has a car dolly reserved for me, but they do not release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The rental yard has a car dolly reserved for me, yet they will only hand it over after attaching it to my truck and confirming the dolly lights respond.","Scenario: The rental yard has a car dolly reserved for me, yet they will only hand it over after attaching it to my truck and confirming the dolly lights respond.
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,1.8750000149011612,-2.0176751613616943,-0.14267514646053314,7.250000094529241,True,1,-5.468750167172402,-0.004207920748740435,-5.472958087921143,-0.09375008754432201,False,True,7.156250006984919,,True,constraint_key,negation flips the answer,True,1.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,3,after connecting it,84,103,1,-1.2187499701976776,-0.25897350907325745,-1.477723479270935,4.1562501094304025,False,1,-2.249999985098839,-0.10020710527896881,-2.3502070903778076,3.1250000945292413,False,4.1562501094304025,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,4,to my truck,104,115,1,-0.4531249701976776,-0.4920333921909332,-0.9451583623886108,4.9218751094304025,False,2,1.0156250596046448,-1.3247084617614746,-0.30908340215682983,6.390625139232725,True,8.390625139232725,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,5,and watching the dolly lights respond.,116,154,2,0.7343750596046448,-1.1262855529785156,-0.39191049337387085,6.109375139232725,True,1,-2.687500052154064,-0.06583542376756668,-2.753335475921631,2.687500027474016,False,8.109375139232725,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
28,1,-5.37500007962808,-0.004620949272066355,-5.3796210289001465,logprobs,7,True,True,shortcut_evidence,False,1,6,The contract counter is at the front office.,155,199,1,-5.140625006519258,-0.00583838764578104,-5.146463394165039,0.2343750731088221,False,2,2.4375,-2.521270275115967,-0.0837702751159668,7.81250007962808,True,9.81250007962808,True,True,The contract counter is not at the front office.,"Scenario: The rental yard has a car dolly reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract counter is not at the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The contract desk is located in the front office.,"Scenario: The rental yard has a car dolly reserved for me, but they release it only after connecting it to my truck and watching the dolly lights respond. The contract desk is located in the front office. Should I pull the truck into the hookup lane or walk to the counter?
Option1: Pull the truck into the hookup lane
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-3.359374947845936,-0.0341682955622673,-3.393543243408203,2.0156251317821443,False,2,2.859375,-2.915097951889038,-0.055722951889038086,8.23437507962808,True,True,-6.218749947845936,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
29,2,19.4140625,-19.4140625,0.0,logprobs,4,True,True,shortcut_evidence,False,2,0,The recovery report is filled out.,10,44,2,12.687500402585783,-12.687503814697266,-3.4121114822482923e-06,-6.726562097414217,False,2,7.5781248397543095,-7.578638076782227,-0.0005132370279170573,-11.83593766024569,False,11.83593766024569,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
29,2,19.4140625,-19.4140625,0.0,logprobs,4,True,True,shortcut_evidence,False,2,1,The officer is at the evidence-lot gate,45,84,2,2.624999985098839,-2.694936752319336,-0.06993676722049713,-16.78906251490116,False,2,9.124999573155947,-9.125109672546387,-0.00011009939044015482,-10.289062926844053,False,16.78906251490116,True,True,The officer is not at the evidence-lot gate to confirm the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is not at the evidence-lot gate to confirm the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Negated only the specified proposition by inserting 'not' after 'is'.,The officer is positioned at the evidence-lot gate to verify the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is positioned at the evidence-lot gate to verify the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,4.718749859370291,-4.727636814117432,-0.008886954747140408,-14.695312640629709,False,2,19.28125,-19.28125,0.0,-0.1328125,False,True,14.562500140629709,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
29,2,19.4140625,-19.4140625,0.0,logprobs,4,True,True,shortcut_evidence,False,2,2,to confirm the VIN on my dirt bike,85,119,2,1.09375,-1.382650375366211,-0.28890037536621094,-18.3203125,False,2,8.531249830382876,-8.531447410583496,-0.0001975802006199956,-10.882812669617124,False,18.3203125,True,True,The officer is at the evidence-lot gate to not confirm the VIN on my dirt bike before closing the case.,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to not confirm the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The officer is at the evidence-lot gate to verify the VIN on my dirt bike before closing the case.,Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to verify the VIN on my dirt bike before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it? Option1: Walk to the gate without the dirt bike Option2: Bring the dirt bike to the gate Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.,True,,2,11.250000283832378,-11.25001335144043,-1.306760805164231e-05,-8.164062216167622,False,2,9.124999811559974,-9.125109672546387,-0.00010986098641296849,-10.289062688440026,False,True,-2.1250004722724043,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
29,2,19.4140625,-19.4140625,0.0,logprobs,4,True,True,shortcut_evidence,False,2,3,before closing the case.,120,144,2,3.421875,-3.4540045261383057,-0.032129526138305664,-15.9921875,False,2,12.94531278333693,-12.94531536102295,-2.5776860184123507e-06,-6.468749716663069,False,15.9921875,True,True,The officer is at the evidence-lot gate to confirm the VIN on my dirt bike not before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to confirm the VIN on my dirt bike not before closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,The officer is at the evidence-lot gate to confirm the VIN on my dirt bike prior to closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?,"Scenario: The recovery report is filled out. The officer is at the evidence-lot gate to confirm the VIN on my dirt bike prior to closing the case. Should I bring the dirt bike to the gate or walk to the gate without it?
Option1: Walk to the gate without the dirt bike
Option2: Bring the dirt bike to the gate
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,6.781249894644134,-6.782384872436523,-0.0011349777923896909,-12.632812605355866,False,2,3.171874977648258,-3.2129452228546143,-0.04107024520635605,-16.242187522351742,False,True,-3.6093749169958755,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,0,I am adding a microphone stand,10,40,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,1,to the equipment list.,41,63,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,2,The barcode tag must wrap around the pole,64,105,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
30,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,3,before staff scan it.,106,127,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
31,1,-1.5625,-0.19029927253723145,-1.7527992725372314,logprobs,5,True,True,shortcut_evidence,False,1,0,The county lake office printed my annual trailer pass,10,63,1,-4.484375054016709,-0.01122087799012661,-4.495595932006836,-2.9218750540167093,False,1,-5.093749798834324,-0.006119929254055023,-5.099869728088379,-3.531249798834324,False,3.531249798834324,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
31,1,-1.5625,-0.19029927253723145,-1.7527992725372314,logprobs,5,True,True,shortcut_evidence,False,1,1,but the attendant puts the decal on only,65,105,2,1.4218749701976776,-1.6380029916763306,-0.21612802147865295,2.9843749701976776,True,1,-5.296874863561243,-0.004995482508093119,-5.301870346069336,-3.734374863561243,False,5.734374863561243,True,True,"Scenario: The county lake office printed my annual trailer pass, but the attendant does not put the decal on only after comparing it to the trailer plate at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant does not put the decal on only after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The county lake office printed my annual trailer pass, but the attendant will only apply the decal","Scenario: The county lake office printed my annual trailer pass, but the attendant will only apply the decal after comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.8906249552965164,-0.140611931681633,-2.0312368869781494,-0.3281249552965164,False,1,-3.531249973922968,-0.028848912566900253,-3.560098886489868,-1.968749973922968,False,True,-1.6406250186264515,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,0.7291665673255922
31,1,-1.5625,-0.19029927253723145,-1.7527992725372314,logprobs,5,True,True,shortcut_evidence,False,1,2,after comparing it,106,124,2,2.374999947845936,-2.4639394283294678,-0.08893948048353195,3.937499947845936,True,1,-4.687500137835741,-0.009168487042188644,-4.69666862487793,-3.125000137835741,False,5.937499947845936,True,True,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only without comparing it to the trailer plate at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only without comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,Replaced the phrase 'after comparing it' with 'without comparing it' to negate the specified proposition while preserving all other content.,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only once they have checked it against the trailer plate at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only once they have checked it against the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,4.468749777413905,-4.480146408081055,-0.01139663066715002,6.031249777413905,True,1,-3.234374947845936,-0.03862934559583664,-3.2730042934417725,-1.6718749478459358,False,True,4.359374829567969,,True,constraint_key,negation flips the answer,True,1.0
31,1,-1.5625,-0.19029927253723145,-1.7527992725372314,logprobs,5,True,True,shortcut_evidence,False,1,3,to the trailer plate at the ramp lane.,125,163,2,2.374999947845936,-2.4639394283294678,-0.08893948048353195,3.937499947845936,True,1,-3.5000000465661287,-0.029756737872958183,-3.529756784439087,-1.9375000465661287,False,5.937499947845936,True,True,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after not comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after not comparing it to the trailer plate at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it with the trailer plate while at the ramp lane.","Scenario: The county lake office printed my annual trailer pass, but the attendant puts the decal on only after comparing it with the trailer plate while at the ramp lane. The cashier window is right by the parking lot. Should I tow the trailer to the ramp lane or walk to the cashier window?
Option1: Tow the trailer to the ramp lane
Option2: Walk to the cashier window
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,3.843750022351742,-3.8649373054504395,-0.021187283098697662,5.406250022351742,True,1,-4.250000129453838,-0.014165272004902363,-4.26416540145874,-2.687500129453838,False,True,2.718749892897904,,True,constraint_key,negation flips the answer,True,1.0
31,1,-1.5625,-0.19029927253723145,-1.7527992725372314,logprobs,5,True,True,shortcut_evidence,False,1,4,The cashier window is right by the parking lot.,164,211,1,-2.312499985098839,-0.09441329538822174,-2.4069132804870605,-0.7499999850988388,False,1,-3.0312500298023224,-0.04712769389152527,-3.0783777236938477,-1.4687500298023224,False,1.4687500298023224,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,0,The parts store offered,10,33,1,-2.5312499031424522,-0.07655320316553116,-2.6078031063079834,3.375000103842467,False,1,-4.531249864958227,-0.010717050172388554,-4.541966915130615,1.3750001420266926,False,3.375000103842467,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,1,to print a code report for my rough idle,34,74,1,-2.6406249180436134,-0.06888922303915024,-2.7095141410827637,3.265625088941306,False,1,-6.265625121304765,-0.0019048431422561407,-6.2675299644470215,-0.35937511431984603,False,3.265625088941306,True,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,2,but the clerk said the reader has,76,109,2,0.40625,-0.9167619943618774,-0.5105119943618774,6.312500006984919,True,1,-6.257812543190084,-0.0019211337203159928,-6.2597336769104,-0.3515625362051651,False,8.31250000698492,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk did not say the reader has to be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk did not say the reader has to be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk mentioned that the reader must be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk mentioned that the reader must be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,3.437500029336661,False,1,-4.203125238418579,-0.014840841293334961,-4.217966079711914,1.7031247685663402,False,True,1.734375260770321,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,3,to be plugged in,110,126,1,-0.828125,-0.3624666929244995,-1.1905916929244995,5.078125006984919,False,1,-3.546875089406967,-0.02840939164161682,-3.575284481048584,2.359374917577952,False,5.078125006984919,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to not be plugged in while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to not be plugged in while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be connected while the engine is running in their parking spot.","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be connected while the engine is running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-2.3593750447034836,-0.09027881920337677,-2.4496538639068604,3.5468749622814357,False,1,-5.312499973922968,-0.004921462386846542,-5.3174214363098145,0.5937500330619514,False,True,2.9531249292194843,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
32,1,-5.906250006984919,-0.002721779514104128,-5.908971786499023,logprobs,5,True,True,shortcut_evidence,False,1,4,while the engine is running in their parking spot.,127,177,1,-1.9687498956918716,-0.13070498406887054,-2.099454879760742,3.9375001112930477,False,1,-5.093750160187483,-0.0061200447380542755,-5.099870204925537,0.8124998467974365,False,3.9375001112930477,True,True,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in while the engine is not running in their parking spot. Should I walk to the store or drive the car there?","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in while the engine is not running in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,"Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in as the engine runs in their parking spot. Should I walk to the store or drive the car there?","Scenario: The parts store offered to print a code report for my rough idle, but the clerk said the reader has to be plugged in as the engine runs in their parking spot. Should I walk to the store or drive the car there?
Option1: Drive the car there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-1.9218750894069672,-0.13656750321388245,-2.0584425926208496,3.984374917577952,False,1,-4.421875117346644,-0.01194322295486927,-4.433818340301514,1.484374889638275,False,True,2.5000000279396772,,True,shortcut_key,"negation does not flip, exceeds paraphrase noise by at most tau_role, and deletion/emphasis supports the original answer",True,1.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,0,I am checking in a display light stand.,10,49,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,1,The fixture tag must be attached,50,82,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,2,to the stand base,83,100,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
33,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,4,False,,ambiguous,False,2,3,before staff move it inside.,101,129,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,not top-k,,,,,,,,,,,,,True,,,,,not selected for negation,,0.0
